"('Insert', 'branches', 'master', '')",9
"('Insert', 'steps', 'id:review', 'uses:microsoft/gpt-review@v0.9.2 with:GITHUB_TOKEN:${{ secrets.GITHUB_TOKEN }} AZURE_OPENAI_API:${{ secrets.AZURE_OPENAI_API }} AZURE_OPENAI_API_KEY:${{ secrets.AZURE_OPENAI_API_KEY }}')",9
"('Insert', 'add_pr_comment', 'runs-on:ubuntu-latest', 'name:Azure OpenAI PR Comment steps:id:review uses:microsoft/gpt-review@v0.9.2 with:GITHUB_TOKEN:${{ secrets.GITHUB_TOKEN }} AZURE_OPENAI_API:${{ secrets.AZURE_OPENAI_API }} AZURE_OPENAI_API_KEY:${{ secrets.AZURE_OPENAI_API_KEY }}')",6
"('Tree-Delete', 'paths-ignore', '**.md', '')",6
"('Insert', 'paths-ignore', '**.md', '')",6
"('Insert', 'on', 'push:branches:master', 'paths-ignore:**.md pull_request:branches:master paths-ignore:**.md')",6
"('Insert', 'jobs', 'add_pr_comment:runs-on:ubuntu-latest', 'name:Azure OpenAI PR Comment steps:id:review uses:microsoft/gpt-review@v0.9.2 with:GITHUB_TOKEN:${{ secrets.GITHUB_TOKEN }} AZURE_OPENAI_API:${{ secrets.AZURE_OPENAI_API }} AZURE_OPENAI_API_KEY:${{ secrets.AZURE_OPENAI_API_KEY }}')",6
"('Insert', 'name', 'Scan', 'for dead links')",6
"('Update', 'include_url_prefix', 'include_url_prefix', '')",3
"('Update', 'include_url_prefix', 'https://microsoft.github.io/SynapseML', '')",3
"('Tree-Addition', 'max_depth', '-1', '')",3
"('Update', 'max_depth', 'max_depth', '')",3
"('Tree-Delete', 'max_depth', '-1', '')",3
"('Tree-Addition', 'run', 'wget', '--spider --recursive --no-verbose --tries=3 --retry-connrefused --no-clobber --directory-prefix=site-check https://microsoft.github.io/SynapseML/')",3
"('Update', 'creds', 'creds', '')",3
"('Update', 'creds', '${{', 'secrets.clean_acr }}')",3
"('Tree-Addition', 'tenant-id', '${{', 'secrets.AZURE_TENANT_ID }}')",3
"('Update', 'pytorch-version', '1.5.1', '')",3
"('Update', 'pytorch-version', '1.6.0', '')",3
"('Update', 'pytorch-version', '1.7.1', '')",3
"('Tree-Addition', 'workflow_dispatch', '', '')",3
"('Update', 'max_retry_time', 'max_retry_time', '')",3
"('Tree-Addition', 'max_retry_time', 'max_retry_time', '')",3
"('Delete', 'max_retry_time', '30', '')",3
"('Insert', 'on', 'push', 'pull_request')",3
"('Tree-Addition', 'on', 'pull_request_target:branches:master', '')",3
"('Update', 'max_retries', 'max_retries', '')",3
"('Tree-Addition', 'max_retries', 'max_retries', '')",3
"('Delete', 'max_retries', '5', '')",3
"('Tree-Addition', 'jobs', 'build:runs-on:ubuntu-latest', 'strategy:matrix:python-version:3.7 pytorch-version:1.5.1 1.6.0 1.7.1 nightly steps:uses:actions/checkout@v2 name:Set up Python ${{ matrix.python-version }} uses:actions/setup-python@v2 with:python-version:${{ matrix.python-version }} name:Add conda to system path run:echo $CONDA/bin >> $GITHUB_PATH\\n name:Install dependencies run:conda create -q -n test-environment python=${{ matrix.python-version }}\\nsource activate test-environment\\nif [[ \\""${{ matrix.pytorch-version }}\\"" == \\""nightly\\"" ]]; then\\n  conda install pytorch cpuonly -c pytorch-nightly \\nelse\\n  conda install pytorch==${{ matrix.pytorch-version }} cpuonly -c pytorch\\nfi\\nconda install flake8\\nif [ -f requirements.txt ]; then pip install -r requirements.txt; fi\\npython setup.py install\\n name:Test with pytest run:source activate test-environment\\nconda install pytest\\npytest test/\\n name:Lint with flake8 run:source activate test-environment\\nflake8 . --exit-zero')",3
"('Tree-Addition', 'jobs', 'check:name:Check', 'for broken links uses:ScholliYT/Broken-Links-Crawler-Action@v3 with:website_url:https://microsoft.github.io/SynapseML include_url_prefix:https://microsoft.github.io/SynapseML resolve_before_filtering:true verbose:true max_retry_time:30 max_retries:5 max_depth:-1')",3
"('Tree-Addition', 'subscription-id', '${{', 'secrets.AZURE_SUBSCRIPTION_ID }}')",3
"('Tree-Addition', 'resolve_before_filtering', 'true', '')",3
"('Update', 'resolve_before_filtering', 'resolve_before_filtering', '')",3
"('Update', 'resolve_before_filtering', 'true', '')",3
"('Update', 'check', 'check', '')",3
"('Tree-Addition', 'steps', 'name:Install', 'dependencies run:python -m pip install langchain==0.0.301\\npython -m pip install pydantic==1.10.13\\npython -m pip install gpt-review==v0.9.5\\n')",3
"('Insert', 'steps', 'name:Checkout', 'code uses:actions/checkout@v2 name:Install dependencies run:sudo apt-get update\\nsudo apt-get install -y wget\\n name:Scan for dead links run:wget --spider --recursive --no-verbose --tries=3 --retry-connrefused --no-clobber --directory-prefix=site-check https://microsoft.github.io/SynapseML/')",3
"('Insert', 'steps', 'name:Checkout', 'code uses:actions/checkout@v2')",3
"('Insert', 'steps', 'name:Install', 'dependencies run:sudo apt-get update\\nsudo apt-get install -y wget\\n')",3
"('Insert', 'steps', 'name:Scan', 'for dead links run:wget --spider --recursive --no-verbose --tries=3 --retry-connrefused --no-clobber --directory-prefix=site-check https://microsoft.github.io/SynapseML/')",3
"('Insert', 'push', 'push', '')",3
"('Insert', 'push', 'branches:master', 'paths-ignore:**.md')",3
"('Tree-Addition', 'verbose', 'true', '')",3
"('Update', 'verbose', 'verbose', '')",3
"('Update', 'verbose', 'true', '')",3
"('Update', 'with', 'with', '')",3
