OBJECT [0,773]
    FIELD [1,21]
        String: "name" [1,7]
        STRING [8,21]
            String: "React Demos" [8,21]
    FIELD [22,295]
        String: "on" [22,26]
        OBJECT [27,295]
            FIELD [28,52]
                String: "workflow_dispatch" [28,47]
                NULL [48,52]
            FIELD [53,169]
                String: "push" [53,59]
                OBJECT [60,169]
                    FIELD [61,82]
                        String: "branches" [61,71]
                        ARRAY [72,82]
                            STRING [73,81]
                                String: "master" [73,81]
                    FIELD [83,168]
                        String: "paths" [83,90]
                        ARRAY [91,168]
                            STRING [92,107]
                                String: "demo/react/**" [92,107]
                            STRING [108,131]
                                String: "!demo/react/README.md" [108,131]
                            STRING [132,167]
                                String: ".github/workflows/react-demos.yml" [132,167]
            FIELD [170,294]
                String: "pull_request" [170,184]
                OBJECT [185,294]
                    FIELD [186,207]
                        String: "branches" [186,196]
                        ARRAY [197,207]
                            STRING [198,206]
                                String: "master" [198,206]
                    FIELD [208,293]
                        String: "paths" [208,215]
                        ARRAY [216,293]
                            STRING [217,232]
                                String: "demo/react/**" [217,232]
                            STRING [233,256]
                                String: "!demo/react/README.md" [233,256]
                            STRING [257,292]
                                String: ".github/workflows/react-demos.yml" [257,292]
    FIELD [296,349]
        String: "defaults" [296,306]
        OBJECT [307,349]
            FIELD [308,348]
                String: "run" [308,313]
                OBJECT [314,348]
                    FIELD [315,347]
                        String: "working-directory" [315,334]
                        STRING [335,347]
                            String: "demo/react" [335,347]
    FIELD [350,772]
        String: "jobs" [350,356]
        OBJECT [357,772]
            FIELD [358,771]
                String: "build" [358,365]
                OBJECT [366,771]
                    FIELD [367,392]
                        String: "runs-on" [367,376]
                        STRING [377,392]
                            String: "ubuntu-latest" [377,392]
                    FIELD [393,447]
                        String: "strategy" [393,403]
                        OBJECT [404,447]
                            FIELD [405,446]
                                String: "matrix" [405,413]
                                OBJECT [414,446]
                                    FIELD [415,445]
                                        String: "node-version" [415,429]
                                        ARRAY [430,445]
                                            STRING [431,437]
                                                String: "14.x" [431,437]
                                            STRING [438,444]
                                                String: "16.x" [438,444]
                    FIELD [448,770]
                        String: "steps" [448,455]
                        ARRAY [456,770]
                            OBJECT [457,487]
                                FIELD [458,486]
                                    String: "uses" [458,464]
                                    STRING [465,486]
                                        String: "actions/checkout@v2" [465,486]
                            OBJECT [488,621]
                                FIELD [489,536]
                                    String: "name" [489,495]
                                    STRING [496,536]
                                        String: "Use Node.js ${{ matrix.node-version }}" [496,536]
                                FIELD [537,567]
                                    String: "uses" [537,543]
                                    STRING [544,567]
                                        String: "actions/setup-node@v2" [544,567]
                                FIELD [568,620]
                                    String: "with" [568,574]
                                    OBJECT [575,620]
                                        FIELD [576,619]
                                            String: "node-version" [576,590]
                                            STRING [591,619]
                                                String: "${{ matrix.node-version }}" [591,619]
                            OBJECT [622,680]
                                FIELD [623,654]
                                    String: "name" [623,629]
                                    STRING [630,654]
                                        String: "Pre-build dependencies" [630,654]
                                FIELD [655,679]
                                    String: "run" [655,660]
                                    STRING [661,679]
                                        String: "npm install yarn" [661,679]
                            OBJECT [681,733]
                                FIELD [682,711]
                                    String: "name" [682,688]
                                    STRING [689,711]
                                        String: "Install dependencies" [689,711]
                                FIELD [712,732]
                                    String: "run" [712,717]
                                    STRING [718,732]
                                        String: "yarn install" [718,732]
                            OBJECT [734,769]
                                FIELD [735,749]
                                    String: "name" [735,741]
                                    STRING [742,749]
                                        String: "Build" [742,749]
                                FIELD [750,768]
                                    String: "run" [750,755]
                                    STRING [756,768]
                                        String: "yarn build" [756,768]
