OBJECT [0,542]
    FIELD [1,29]
        String: "name" [1,7]
        STRING [8,29]
            String: "Ultralytics Actions" [8,29]
    FIELD [30,128]
        String: "on" [30,34]
        OBJECT [35,128]
            FIELD [36,74]
                String: "issues" [36,44]
                OBJECT [45,74]
                    FIELD [46,73]
                        String: "types" [46,53]
                        ARRAY [54,73]
                            STRING [55,63]
                                String: "opened" [55,63]
                            STRING [64,72]
                                String: "edited" [64,72]
            FIELD [75,127]
                String: "pull_request_target" [75,96]
                OBJECT [97,127]
                    FIELD [98,126]
                        String: "branches" [98,108]
                        ARRAY [109,126]
                            STRING [110,116]
                                String: "main" [110,116]
                            STRING [117,125]
                                String: "master" [117,125]
    FIELD [129,541]
        String: "jobs" [129,135]
        OBJECT [136,541]
            FIELD [137,540]
                String: "format" [137,145]
                OBJECT [146,540]
                    FIELD [147,172]
                        String: "runs-on" [147,156]
                        STRING [157,172]
                            String: "ubuntu-latest" [157,172]
                    FIELD [173,539]
                        String: "steps" [173,180]
                        ARRAY [181,539]
                            OBJECT [182,538]
                                FIELD [183,218]
                                    String: "name" [183,189]
                                    STRING [190,218]
                                        String: "Run Ultralytics Formatting" [190,218]
                                FIELD [219,252]
                                    String: "uses" [219,225]
                                    STRING [226,252]
                                        String: "ultralytics/actions@main" [226,252]
                                FIELD [253,537]
                                    String: "with" [253,259]
                                    OBJECT [260,537]
                                        FIELD [261,307]
                                            String: "token" [261,268]
                                            STRING [269,307]
                                                String: "${{ secrets.PERSONAL_ACCESS_TOKEN }}" [269,307]
                                        FIELD [308,321]
                                            String: "labels" [308,316]
                                            TRUE [317,321]
                                        FIELD [322,335]
                                            String: "python" [322,330]
                                            TRUE [331,335]
                                        FIELD [336,351]
                                            String: "markdown" [336,346]
                                            TRUE [347,351]
                                        FIELD [352,367]
                                            String: "prettier" [352,362]
                                            TRUE [363,367]
                                        FIELD [368,383]
                                            String: "spelling" [368,378]
                                            TRUE [379,383]
                                        FIELD [384,397]
                                            String: "links" [384,391]
                                            FALSE [392,397]
                                        FIELD [398,412]
                                            String: "summary" [398,407]
                                            TRUE [408,412]
                                        FIELD [413,473]
                                            String: "openai_azure_api_key" [413,435]
                                            STRING [436,473]
                                                String: "${{ secrets.OPENAI_AZURE_API_KEY }}" [436,473]
                                        FIELD [474,536]
                                            String: "openai_azure_endpoint" [474,497]
                                            STRING [498,536]
                                                String: "${{ secrets.OPENAI_AZURE_ENDPOINT }}" [498,536]
